LUAD	Labels	B:MUTA:COMP:TP53::	N:GEXP::CENPA:1058:	N:GEXP::TPX2:22974:	N:GEXP::MYBL2:4605:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::PPARGC1A:10891:	N:GEXP::GSTA1:2938:	N:GEXP::ARL6IP5:10550:	N:GEXP::BIRC5:332:	N:MIR::hsa-miR-375:Corrected:	N:GEXP::CTHRC1:115908:	N:GEXP::TROAP:10024:	N:GEXP::SDC1:6382:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::NCAPG:64151:	N:GEXP::CEP55:55165:	N:GEXP::UBE2C:11065:	N:GEXP::C9orf152:401546:	N:GEXP::CD274:29126:	N:GEXP::ICAM1:3383:	N:GEXP::AIM2:9447:	N:GEXP::SPHK1:8877:	N:GEXP::ADAM12:8038:	N:GEXP::CST6:1474:	N:GEXP::CDCA2:157313:	N:GEXP::TNFSF13:8741:	N:GEXP::COL11A1:1301:	N:GEXP::HPGDS:27306:	N:GEXP::TGFBR2:7048:	N:GEXP::CMTM3:123920:	N:GEXP::SELENBP1:8991:	N:MIR::hsa-miR-155-5p:Corrected:	N:GEXP::CDCA5:113130:	N:GEXP::FEN1:2237:	N:GEXP::PSMC3IP:29893:	N:GEXP::IL15RA:3601:	N:GEXP::ADH1B:125:	N:GEXP::RECQL4:9401:	N:GEXP::AURKB:9212:	N:GEXP::C1QTNF7:114905:	N:GEXP::TMEM43:79188:	N:GEXP::ARHGAP20:57569:	N:GEXP::MMP28:79148:	N:GEXP::C1QTNF6:114904:	N:GEXP::PRKCQ:5588:	N:GEXP::TBX21:30009:	N:GEXP::ARHGAP11A:9824:	N:GEXP::NCAPH:23397:	N:GEXP::TACC3:10460:	N:GEXP::C7orf10:79783:	N:METH:cg23096644:SGCE:TssD777:Shore	B:MUTA:COMP:EGFR::	N:GEXP::FAS:355:	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-194-5p:Corrected:	N:GEXP::GPR110:266977:	N:GEXP::PLAU:5328:	N:GEXP::GPR116:221395:	N:MIR::hsa-miR-4746-5p:Corrected:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::DACT2:168002:	N:GEXP::ARHGEF19:128272:	N:MIR::hsa-miR-130b-3p:Corrected:	N:GEXP::C9orf100:84904:	N:GEXP::CDCA3:83461:	N:GEXP::CDCA8:55143:	N:GEXP::SPRED1:161742:	N:GEXP::COL8A2:1296:	N:GEXP::ITGA11:22801:	N:GEXP::AFF3:3899:	N:GEXP::CX3CL1:6376:	N:GEXP::EME1:146956:	N:METH:cg07479491:BMP6:TssU923:Island	N:METH:cg17838765:RP11-613D13.5:TssU33:Island	N:METH:cg10482024:AK4:TssU191:Island	N:GEXP::CALU:813:	N:GEXP::CLEC4A:50856:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::SLC7A2:6542:	N:GEXP::TLR2:7097:	N:GEXP::GZMB:3002:	N:GEXP::KYNU:8942:	N:GEXP::SORBS2:8470:	N:GEXP::CYTH3:9265:	N:GEXP::AMICA1:120425:	N:GEXP::PFN2:5217:	N:GEXP::NKG7:4818:	N:GEXP::KIF18B:146909:	N:GEXP::TRAIP:10293:	N:METH:cg26991199:SRSF10:TssD265:Shore	N:GEXP::COL10A1:1300:	N:GEXP::CCL13:6357:	N:GEXP::SUSD2:56241:	N:GEXP::ICAM5:7087:	N:GEXP::MARCO:8685:	N:METH:cg00113951:RP11-728G15.1:TssU133:Shore	N:METH:cg05532892:PDE3B:TssD629:Island	N:GEXP::FBXO32:114907:	N:GEXP::MRC1:4360:	N:GEXP::IFT57:55081:	N:GEXP::SC65:10609:	N:GEXP::CILP2:148113:	N:MIR::hsa-miR-199a-3p:Corrected:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::CX3CR1:1524:	N:GEXP::SUSD3:203328:	N:GEXP::TMEM200A:114801:	B:MUTA:COMP:KEAP1::	N:METH:cg13910855:PBX2:TssD235:NA	N:GEXP::TSC22D2:9819:	N:GEXP::C7orf70:84792:	N:GEXP::GNAI2:2771:	N:GEXP::AHDC1:27245:	N:METH:cg01468868:LIF:TssD76:Island	N:GEXP::C7orf68:29923:	N:MIR::hsa-miR-4709-3p:Corrected:	N:GEXP::PPAPDC1A:196051:	N:GEXP::NAPSB:256236:	N:GEXP::NSMCE4A:54780:	N:GEXP::MAML3:55534:	N:GEXP::CERCAM:51148:	N:GEXP::GSG2:83903:	N:GEXP::KIAA1524:57650:	B:MUTA:COMP:STK11::	I:CNVR::CSPG5:10675:	I:CNVR::NAA25:80018:	I:CNVR::FAM185A:222234:	I:CNVR::SQRDL:58472:	I:CNVR::RNF130:55819:	I:CNVR::POLR2H:5437:	I:CNVR::CBLN1:869:	I:CNVR::FAM217B:63939:	I:CNVR::CCDC122:160857:	I:CNVR::CELA3B:23436:	I:CNVR::ADCY8:114:	N:GEXP::GLTPD2:388323:
TCGA-95-7562	LUAD_2	1	157.99	1549.8	2360.0	4219.0	224.87	61.49	4.9372	4129.3	304.24	14266.0	1327.2	189.86	12114.0	2409.6	797.61	435.82	906.19	496.86	48.474	5267.9	53.86	262.33	713.2	35.907	232.05	1303.3	1597.4	42.638999999999996	1069.6	852.78	2298.5	362.21	1135.1	1926.4	151.88	183.57	2.693	791.29	431.33	8.079	1216.8	129.71	17.505	285.91	25.584	21.544	315.98	212.75	1401.3	34.111	0.098849	0	95.601	107.27	59.907	558.35	2361.3	2099.2	3.8828	487.39	102.78	771.1	34.391	328.2	154.63	785.91	1400.8	413.82	502.69	8.5278	506.73	92.904	0.08862300000000001	0.016134	0.079442	10685.0	73.609	6.6563	716.34	815.08	114.0	156.64	726.66	855.48	93.806	3537.2	110.41	269.3	123.88	0.050776	989.68	95.601	264.36	14.363	866.25	0.086498	0.075411	990.13	275.58	601.44	443.0	68.671	3773.0	13.497	29.174	44.883	94.704	0	0.37105	553.86	1200.2	5280.5	1322.7	0.11819	1527.4	0.92448	35.458	73.609	304.76	506.73	440.31	97.846	272.44	0	0	-1	1	-1	0	1	-1	1	-1	1	1	0.0
TCGA-95-7567	LUAD_5	1	152.46	1050.9	1146.8	1631.8	17556.0	2.8129	3.6568	4526.3	392.79	12099.0	2313.9	394.65	35514.0	555.2	321.8	683.83	1727.4	148.24	88.045	37267.0	475.39	474.08	454.01	454.01	101.83	1319.4	1625.9	25.316999999999997	3265.8	1547.7	1265.8	413.55	491.7	898.17	103.32	605.91	16.034000000000002	250.91	370.75	9.2827	2901.6	185.09	104.08	557.52	53.165	29.255	409.28	322.36	959.49	61.321999999999996	0.075132	0	796.34	535.3	86.59299999999999	1602.0	4194.6	7679.6	0.8908799999999999	17.105	0.2813	1308.6	20.312	206.94	336.96	391.56	1670.3	535.3	883.54	8.7201	1919.8	91.50200000000001	0.2083	0.022989	0.27707	6034.3	53.165	28.508000000000003	46.413000000000004	445.29	187.06	124.89	49.226000000000006	833.19	141.21	215.19	191.56	319.55	113.08	0.055162	1264.7	341.21	3430.4	418.56	367.09	0.15691	0.46375	294.51	667.51	7204.8	1361.7	167.09	1629.6	18.53	19.691	68.917	145.43	0	0.067343	695.36	605.35	6382.3	1005.3	0.13766	202.81	2.1381	35.724000000000004	167.65	400.28	130.52	1342.0	27.004	178.34	0	-1	1	0	-1	-1	1	-1	1	-1	1	1	12.280999999999999
TCGA-95-7944	LUAD_2	1	229.5	1607.2	755.86	4994.5	911.05	170.21	7.6867	3318.1	701.74	8351.7	813.69	563.32	3955.3	386.57	418.52	475.11	719.62	834.19	234.63	11285.0	430.09	324.77	229.87	125.18	202.05	1835.7	200.22	2.9283	2495.2	606.88	545.39	1029.7	758.78	849.56	214.1	1936.3	206.44	459.74	327.96	5.1245	3150.4	15.373	748.54	802.34	118.59	213.4	643.49	411.42	1579.1	10.981	0.13145	0	326.75	307.47	410.66	117.13	1355.7	281.85	8.1262	1139.1	402.27	226.94	8.4164	281.34	281.64	802.71	1337.5	363.47	226.57	20.498	622.99	217.44	0.10955	0.019772	0.093443	26291.0	99.195	199.09	6762.4	706.44	2426.4	3825.4	270.5	831.99	376.65	158.49	1689.2	686.31	289.9	0.089061	616.4	202.42	532.58	97.73100000000001	100.29	0.31681	0.23799	121.52	903.73	632.87	644.95	34.041	2515.3	11.319	13.543	153.37	106.88	0	0.076789	188.14	480.23	10766.0	293.56	0.10664000000000001	365.67	0.58044	5.4905	103.95	455.71	186.31	1243.0	217.42	296.12	0	0	1	1	1	-1	0	0	0	-1	-1	-1	0.7943
TCGA-95-7947	LUAD_2	1	146.69	1799.6	2325.6	1176.8	1613.5	67.23100000000001	96.262	2009.6	382.03	3940.0	253.34	436.39	12311.0	1299.6	587.94	631.97	820.52	1373.6	74.259	2198.4	33.31	66.207	182.75	33.004	155.55	818.69	12.529000000000002	8.8622	2126.6	441.89	6398.2	367.8	931.45	1354.1	131.78	173.58	688.81	518.29	145.77	18.641	913.73	120.71	96.262	878.58	56.229	39.422	554.04	466.34	1280.4	4.2783	0.21991	1	296.73	71.509	688.62	2130.9	390.78	5241.5	5.1621	316.95	90.15	554.04	23.229	444.36	230.06	498.12	757.26	99.929	64.786	58.368	460.22	118.89	0.090946	0.020426	0.079872	8779.7	36.671	110.21	321.18	378.02	84.649	88.928	432.42	1272.2	253.34	626.47	172.05	481.92	73.648	0.07335599999999999	142.41	41.255	794.54	77.315	456.56	0.082262	0.13088	339.21	685.14	1293.3	442.81	24.142	1638.4	29.94	76.398	54.701	56.229	1	0.21341999999999997	788.13	528.37	3084.7	1743.4	0.09704299999999999	763.07	2.0648	29.337	151.88	292.15	227.67	599.27	84.955	405.39	0	-1	-1	1	0	0	1	-1	1	-1	0	0	0.0
TCGA-95-7948	LUAD_5	0	35.196999999999996	294.08	247.7	3523.7	13168.0	228.29	18.421	2671.1	279.25	7282.1	622.37	74.342	13882.0	972.88	132.69	100.0	187.17	182.57	10.855	4828.3	330.92	186.51	68.75	224.34	36.184	1346.8	641.45	45.724	857.57	780.92	5129.9	154.75	213.82	623.36	67.987	194.41	196.38	278.62	97.04	15.79	4702.3	221.71	1196.0	271.05	60.526	7.5658	164.15	56.57899999999999	564.14	33.224000000000004	0.085917	0	550.33	509.54	114.04	22.697	2145.6	9467.1	0.5596899999999999	47.713	2.6316	1431.9	6.9961	79.546	60.788999999999994	185.53	1428.0	293.75	588.82	22.04	1324.3	29.23	0.11488	0.020065	0.086004	6327.3	37.5	72.34	15.132	1046.0	29.276	30.263	70.72399999999999	1048.0	74.013	510.86	63.486999999999995	64.47399999999999	48.026	0.06476799999999999	1003.0	122.7	64948.0	237.17	25.0	0.084761	0.14177	569.74	179.28	2418.4	520.72	101.97	2109.6	12.173	85.855	175.99	71.053	0	0.051512	346.71	631.25	3192.4	2898.7	0.1168	310.2	0.27984000000000003	31.25	34.868	354.28	284.87	2230.3	15.132	36.842	0	-1	-1	0	0	-1	-1	0	0	-1	0	1	0.0
TCGA-95-8039	LUAD_1	1	58.18899999999999	601.93	467.05	4932.2	10404.0	33.525999999999996	38.921	4536.0	283.06	31627.0	1406.2	143.74	20985.0	837.84	191.72	359.92	211.18	454.72	96.725	27620.0	200.77	199.71	349.52	577.26	47.784	1843.1	155.3	155.68	3694.4	2425.4	4729.9	289.65	204.62	844.7	72.324	424.28	1033.1	191.52	89.01700000000001	45.086999999999996	2216.6	232.37	1445.9	456.26	100.96	35.453	270.52	197.3	782.27	20.038	0.30430999999999997	0	672.83	818.11	192.84	2963.8	2540.4	7273.6	3.9638	163.6	38.536	1300.2	9.414	80.709	111.95	264.74	3275.5	396.92	415.03	94.412	7416.6	66.15	0.34239	0.018634	0.11245999999999999	2726.4	220.04	140.71	864.36	1309.1	105.97	156.46	524.47	1203.5	957.23	342.58	104.43	127.17	52.794	0.086105	1003.1	403.47	10473.0	257.03	1575.3	0.11417000000000001	0.085004	338.34	3187.7	4202.7	683.62	269.36	1912.2	23.783	261.27	141.43	147.98	0	0.075053	667.82	514.45	5892.1	1288.2	0.12841	122.93	12.981	6.1657	494.03	453.95	475.53	755.3	23.892	119.25	0	-1	-1	-1	0	0	0	0	0	-1	0	0	0.8748
TCGA-95-8494	LUAD_3	1	217.34	2176.6	3374.8	33636.0	4058.0	1.912	2.5494	5106.4	732.57	8968.6	400.89	522.63	10836.0	489.98	753.55	1187.4	2923.5	3.8241	122.37	15269.0	478.65	212.91	275.33	2070.1	77.757	1347.5	357.55	123.01	2496.5	1510.5	927.34	403.25	1351.8	1091.1	363.93	451.24	56.086999999999996	1560.9	411.73	7.0108	1600.4	183.56	16229.0	1022.3	5.0988	14.659	606.76	491.4	2309.1	13.384	0.078231	0	1035.7	1341.0	75.454	1172.7	9461.0	841.94	4.3832	318.88	1.912	1685.8	20.037	243.93	267.69	903.76	1978.3	264.5	216.06	21.031999999999996	11284.0	327.88	0.50473	0.018695	0.28993	14370.0	135.75	41.483999999999995	21.67	467.81	168.26	105.8	79.031	842.58	779.48	588.27	63.735	690.89	184.19	0.065219	247.29	281.07	1583.8	195.03	2060.6	0.06628400000000001	0.43146999999999996	435.31	1377.3	4072.0	1413.6	160.61	2210.7	32.717	181.64	60.548	37.604	0	0.072068	1838.1	656.47	6376.7	2938.8	0.10445	1592.7	0.46963	8.9229	434.67	337.8	56.724	734.86	43.977	319.95	0	-1	1	1	-1	1	1	-1	1	-1	0	1	0.0
TCGA-95-A4VK	LUAD_1	0	56.125	678.87	295.27	1447.0	3724.7	822.35	18.058	4119.1	338.79	25442.0	597.37	218.16	12717.0	403.34	225.13	212.3	152.76	3537.8	31.235	5258.7	69.79	128.34	147.39	101.51	42.46	1104.0	138.6	10.737	3226.0	997.07	4921.4	647.56	368.47	617.37	69.131	224.5	675.45	179.6	95.656	42.46	4015.6	61.981	203.03	1328.5	63.934	38.555	257.2	169.84	972.18	35.626999999999995	0.11764000000000001	0	328.94	503.17	634.32	297.71	1096.4	2533.9	0.47285	228.15	356.27	1046.8	9.6934	117.82	148.8	220.11	726.7	309.91	397.27	72.23	546.12	100.01	0.15725999999999998	0.028599	0.10740999999999999	3589.1	24.401999999999997	8.7477	469.5	232.31	123.47	1628.1	1829.2	619.33	286.97	845.78	205.47	232.31	98.09700000000001	0.082846	1020.5	32.211	1398.2	406.54	190.34	0.095274	0.06980900000000001	268.42	342.61	714.01	425.08	103.47	1428.9	27.898000000000003	50.757	68.32600000000001	199.12	0	0.061997000000000003	250.85	260.13	5347.5	850.17	0.21913000000000002	509.52	0.70927	20.498	343.58	607.12	602.25	808.69	64.422	110.3	0	0	0	0	0	1	-1	0	0	0	0	0	148.18
TCGA-95-A4VN	LUAD_3	0	189.44	1792.0	1818.9	8135.2	2774.4	8.8004	91.709	5028.7	712.59	9952.7	547.94	422.42	10748.0	598.16	598.14	834.18	2352.5	191.75	1320.5	20573.0	1334.4	652.63	487.26	216.77	176.47	1521.2	203.34	67.624	3493.8	1037.0	1758.2	1158.3	720.24	1190.4	151.38	1144.5	384.9	1717.9	397.87	13.895	3346.5	81.056	289.02	783.23	80.593	59.287	478.46	450.67	1690.1	6.0213	0.15117	0	719.31	944.42	134.89	2038.4	9314.1	2295.0	4.5912	260.38	3.2422	620.19	15.96	225.34	209.19	635.02	1796.2	195.0	330.71	59.75	3028.7	140.55	0.24293	0.020213	0.11175999999999998	5254.8	163.97	219.06	207.97	1104.2	689.21	287.63	112.55	1178.8	745.25	297.82	608.62	589.62	188.98	0.13940999999999998	200.56	343.68	1063.0	189.9	530.34	0.20126	0.19991	2781.8	1174.2	1273.3	781.84	81.98200000000001	813.29	18.146	179.71	117.65	101.44	0	0.090042	1858.7	881.89	10533.0	1378.0	0.14259000000000002	467.81	3.0608	7.874	656.78	358.96	168.13	1350.2	107.92	349.7	0	0	0	0	-1	0	0	-1	0	-1	-1	1	0.0
TCGA-95-A4VP	LUAD_2	0	138.38	1178.3	1426.8	1933.2	1489.2	397.33	1644.3	1834.1	482.78	126410.0	1332.5	760.58	9453.0	400.22	385.17	641.59	1011.1	234.31	36.168	9283.7	38.265	377.76	374.26	126.85	169.31	939.85	6.8143	16.774	2937.0	1001.2	5393.8	628.7	260.52	694.53	100.44	469.66	1218.2	622.2	498.49	61.853	1484.0	64.998	459.7	801.47	117.94	60.28	184.51	148.87	1540.0	38.265	0.11762	0	312.93	282.01	888.72	95.92399999999999	800.81	2703.2	2.4665	229.91	785.22	494.3	17.525	174.28	539.49	290.39	590.22	107.98	271.52	177.17	1870.8	60.148999999999994	0.10904000000000001	0.019494	0.10599000000000001	2222.0	42.458	102.17	9737.1	400.47	338.1	94.876	443.45	510.02	539.9	973.92	431.4	263.14	102.74	0.079569	49.797	96.449	3067.0	96.449	777.88	0.11129000000000001	0.064825	326.04	523.65	1326.7	630.06	149.91	1704.8	31.545	14.152999999999999	80.723	75.482	0	0.070572	215.96	169.83	7466.9	532.56	0.1469	800.94	1.9472	6.2901	408.86	549.34	261.04	1250.7	17.822	87.01299999999999	1	-1	1	-1	-1	1	-1	0	0	-1	-1	1	5.7345
TCGA-97-7546	LUAD_1	0	24.008000000000003	444.68	163.36	3234.3	11291.0	257.31	15.136	5406.1	77.203	15408.0	549.06	34.969	6418.6	475.57	176.14	128.39	175.37	167.54	161.27	33116.0	37.578	138.29	74.113	79.332	47.495	1725.9	15.136	152.92	6045.9	649.79	5849.2	315.52	147.7	478.08	67.855	266.7	6752.6	66.28399999999999	69.937	501.04	4279.2	368.48	422.76	93.946	348.12	39.144	195.2	100.21	320.46	63.674	0.088515	0	640.92	482.78	123.84	525.05	1003.1	10598.0	1.6735	164.3	220.25	798.02	9.8886	67.39	35.031	195.72	4196.2	1446.2	227.04	594.99	3047.5	20.317999999999998	0.11685	0.030777	0.12277	4452.5	121.61	114.71	2705.6	3121.6	55.324	97.07700000000001	1051.7	1824.1	507.31	812.11	65.24	68.372	35.491	0.079222	2286.5	329.33	28145.0	398.23	361.17	0.10575	0.06897	73.069	3035.5	3902.9	231.73	54.28	2000.9	42.293	266.7	179.02	331.42	0	0.058913	1044.9	353.34	5300.6	984.34	0.10834	183.72	5.781000000000001	4.6973	431.63	425.89	467.12	333.51	27.14	80.376	0	-1	-1	0	-1	1	-1	-1	1	-1	1	-1	1.1795
TCGA-97-7547	LUAD_1	0	9.6291	89.725	66.09	4879.8	3379.4	49.458	40.266999999999996	5956.9	37.96	32249.0	512.53	5.2522	23382.0	949.5	25.718000000000004	49.896	32.389	1914.0	57.773999999999994	1973.1	39.391999999999996	44.394	92.789	17.07	15.319	1255.5	5.6899	61.714	2980.2	602.25	3976.8	279.33	54.711000000000006	269.18	23.823	260.86	3189.4	131.74	14.005999999999998	116.86	4639.5	185.58	89.725	163.26	55.586000000000006	10.942	70.467	47.27	254.29	12.693	0.1123	0	390.42	1060.5	127.9	1921.0	1060.9	12510.0	1.4324	60.367	516.47	753.69	7.7761	15.529000000000002	15.091	50.333999999999996	1941.1	585.18	182.51	117.74	3873.5	11.774000000000001	0.12272000000000001	0.023135	0.10438	6011.6	52.96	120.94	73.531	1302.1	28.45	53.835	1226.4	1626.4	207.46	1028.1	38.079	20.570999999999998	15.757	0.076831	446.44	112.05	1985.3	9.1914	444.69	0.093736	0.062192	372.03	1221.6	446.44	577.74	83.16	1230.7	36.834	99.792	43.331	200.46	0	0.069237	337.02	285.37	5742.4	1130.1	0.11602	156.25	3.4788	0.8754	186.02	272.68	688.92	607.94	6.1276	17.507	0	0	-1	1	0	1	0	1	0	1	0	1	0.0
TCGA-97-7552	LUAD_1	0	21.857	311.11	176.71	2485.1	7726.1	77.196	1706.7	5147.5	39.258	12214.0	159.51	30.226999999999997	10666.0	1978.2	123.12	138.12	85.101	1355.1	114.86	4050.4	250.19	54.037	84.63600000000001	48.364	51.153999999999996	2422.8	28.831999999999997	114.4	11125.0	752.42	4894.5	640.23	116.72	292.51	46.782	637.56	3385.4	53.479	64.175	231.12	2263.3	106.96	1539.3	171.13	238.1	130.68	239.49	97.19200000000001	443.18	9.3007	0.08551399999999999	0	860.78	275.3	12740.0	2123.8	948.52	3318.9	0.28068000000000004	117.88	45.573	143.23	6.0346	73.46600000000001	41.672	168.81	2366.6	293.9	189.73	183.69	3617.5	8.9845	0.17775	0.022321	0.11638	2783.2	111.61	283.2	558.51	874.73	230.66	359.47	945.88	696.62	614.31	615.24	699.41	54.873999999999995	24.182	0.08254600000000001	311.57	119.51	2247.5	37.668	475.26	0.09612799999999999	0.07644400000000001	276.23	1252.8	1691.3	194.85	19.066	724.15	40.698	381.79	158.58	399.46	0	0.085526	505.96	362.26	7756.8	1027.7	0.10759	89.75200000000001	0.5613600000000001	6.5105	656.63	446.9	524.09	281.81	33.946999999999996	99.51700000000001	0	0	0	0	0	0	0	0	0	0	0	0	0.0
TCGA-97-7553	LUAD_1	1	71.881	873.29	752.74	7612.7	6598.8	71.881	448.7	4619.1	207.29	4092.6	309.4	111.17	7553.3	539.6	271.99	406.73	415.66	402.27	166.98	13376.0	61.166000000000004	141.57	246.9	106.26	182.6	3362.2	27.680999999999997	257.61	7254.6	1514.4	4077.1	318.69	481.29	717.02	97.553	341.55	5287.9	202.7	120.1	190.64	2431.0	168.32	506.74	359.85	201.8	91.079	506.29	164.75	734.44	12.947000000000001	0.091685	0	531.57	802.75	108.45	1683.6	3328.9	14022.0	0.95301	211.76	87.954	635.32	14.485999999999999	129.14	106.48	377.71	2172.9	467.9	181.71	294.67	2294.8	69.274	0.12037	0.019039	0.12451	6050.1	305.38	155.34	866.14	1511.7	329.05	587.55	661.22	1119.3	1670.7	614.34	444.68	165.19	38.843	0.10497000000000001	193.32	569.69	5116.9	214.75	12335.0	0.091406	0.063836	136.62	13083.0	2689.1	401.37	23.215999999999998	829.88	41.551	292.44	113.85	187.52	0	0.059146000000000004	649.16	455.39	9282.5	1486.3	0.11803	276.81	3.2402	5.3576	731.31	446.02	517.01	780.42	51.343999999999994	147.78	0	0	0	1	1	0	1	0	1	0	1	0	0.0
TCGA-97-7554	LUAD_4	1	67.03399999999999	836.92	600.3	5369.7	12582.0	21.511	7.0035	5168.1	143.22	4983.7	2105.6	65.533	31501.0	400.48	209.75	379.19	368.18	1369.2	507.25	18802.0	55.028	216.14	1714.9	346.67	69.535	1215.7	5846.4	64.032	4546.8	2446.2	2474.2	299.38	318.16	690.85	50.155	284.14	974.99	224.61	98.54899999999999	119.06	4509.8	1964.5	250.62	935.47	48.523999999999994	17.009	219.61	193.6	519.76	41.02	0.083716	0	1194.1	756.88	64.792	557.28	5579.3	6353.7	1.9549	301.34	3.0015	479.24	19.27	61.956	58.369	242.62	2626.3	1152.6	3339.2	43.022	5886.9	26.328000000000003	0.50683	0.029878	0.37056	8225.6	74.53699999999999	39.657	1420.7	2171.1	108.55	91.046	184.59	5006.0	277.64	469.74	87.04299999999999	112.56	69.03399999999999	0.074977	2768.4	404.2	2691.3	350.68	578.79	0.1195	0.46726	135.57	2223.6	967.48	564.28	1017.0	1997.4	20.666	68.53399999999999	64.532	265.63	0	0.16530999999999998	1040.5	632.82	7731.4	1081.0	0.12772	222.11	3.072	57.528999999999996	355.68	225.11	235.12	1364.7	29.515	136.57	0	-1	-1	1	0	0	-1	-1	0	-1	1	1	0.0
TCGA-97-7937	LUAD_5	1	62.273999999999994	951.79	1029.3	4504.6	14375.0	456.01	14.464	3026.1	273.35	4921.5	2249.5	247.89	14901.0	892.6	305.83	478.5	961.83	425.07	16.473	32370.0	11.249	162.27	377.26	554.44	69.908	1332.3	2335.9	35.356	2925.3	1059.9	5443.9	285.22	438.33	769.38	91.824	89.594	21.294	358.38	227.8	25.713	2756.1	808.76	271.19	373.24	5.6247	5.223	190.44	305.34	705.91	37.766	0.09414199999999999	0	318.2	793.49	53.321999999999996	1668.5	3150.1	10666.0	1.3886	53.878	53.033	1178.8	35.826	115.06	107.44	359.18	2484.1	2143.8	1088.0	12.857000000000001	1373.2	126.68	0.14128	0.022846	0.33516999999999997	7406.6	36.561	90.537	32.945	1352.0	28.526	47.007	662.51	3705.5	92.40700000000001	402.57	18.480999999999998	157.9	95.219	0.06931699999999999	2892.3	35.356	15185.0	402.97	161.51	0.07731	0.34733	192.45	377.26	3054.2	704.7	379.27	2903.3	29.438000000000002	29.730999999999998	65.488	94.415	0	0.12662	500.6	983.13	4206.9	1797.5	0.53356	529.13	3.3327	58.658	111.69	629.57	65.086	975.09	29.329	117.32	0	-1	-1	1	-1	-1	-1	-1	1	0	1	1	0.5826
TCGA-97-7938	LUAD_1	1	21.148000000000003	200.0	68.882	3813.9	8807.2	61.027	176.44	5929.9	32.628	10425.0	464.05	22.357	17678.0	497.22	79.782	94.86399999999999	60.423	1333.5	113.59	25510.0	16.314	35.299	174.62	99.698	10.272	1012.9	117.83	62.84	8754.7	955.89	5525.7	218.97	79.154	308.76	30.798000000000002	150.45	3849.6	55.589	13.897	154.68	3929.9	574.02	712.39	123.87	97.885	18.127	94.86399999999999	44.713	212.09	51.358999999999995	0.12888	0	699.7	1271.3	68.443	8357.1	966.13	37669.0	0.21322	134.54	225.38	751.06	4.904	41.577	16.616	63.443999999999996	3307.6	193.35	271.9	106.95	2947.4	9.8852	0.13759000000000002	0.030547	0.12633	4916.6	44.713	51.172	2602.4	1108.8	46.526	90.03	1140.2	2658.6	316.62	347.43	42.29600000000001	26.586	30.816	0.10257000000000001	533.53	103.93	13588.0	210.27	400.0	0.12374	0.080983	295.47	1147.4	7382.5	230.82	169.18	1070.6	50.106	73.71600000000001	58.61	178.25	0	0.082521	928.7	310.57	4207.2	732.93	0.14447000000000002	181.87	2.7718	6.0423	317.82	481.57	576.43	487.01	11.48	69.486	0	0	0	0	0	0	0	0	0	0	0	1	3.2387
TCGA-97-7941	LUAD_1	0	13.909	177.26	123.89	2876.9	9228.7	312.46	286.91	4427.9	50.143	30977.0	650.8	28.788	9360.6	884.32	80.332	83.13	87.335	1730.8	26.2	3170.2	32.023	73.953	89.59899999999999	149.44	24.583000000000002	1191.7	96.391	102.86	10171.0	1170.0	3664.2	271.66	110.95	288.2	36.221	351.93	2784.7	128.09	36.228	114.5	4082.7	76.984	2493.9	308.58	90.24600000000001	39.139	92.834	42.05	355.81	16.82	0.19228	0	684.45	692.21	7706.1	1859.3	751.37	6820.2	1.5898	395.66	1500.9	403.36	5.9617	98.368	38.731	111.27	1296.1	272.68	401.09	112.24	3502.4	15.555	0.1095	0.014754	0.11058	2743.9	61.458	211.05	305.35	820.62	79.895	279.47	834.21	832.27	530.15	540.83	125.83	46.255	39.786	0.11252999999999999	764.34	359.04	4870.4	140.06	1075.2	0.09076000000000001	0.14253	314.08	1293.5	1329.8	367.45	93.15700000000001	2819.1	66.374	255.53	85.39399999999999	174.35	0	0.067023	294.35	297.91	7747.9	1494.7	0.10344	140.71	3.1796	6.7927	378.13	502.34	671.83	578.03	15.526	29.435	0	0	0	0	0	0	0	0	0	0	0	0	45.75
