OV	Labels	N:GEXP::FN1:2335:	N:GEXP::SPARC:6678:	N:GEXP::MARCKSL1:65108:	N:GEXP::TNFSF13B:10673:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::TGFB1I1:7041:	N:GEXP::VCAN:1462:	N:GEXP::CTHRC1:115908:	N:GEXP::C3AR1:719:	N:GEXP::CDH11:1009:	N:GEXP::IFI30:10437:	N:GEXP::STMN1:3925:	N:GEXP::COL1A1:1277:	N:GEXP::CXCL10:3627:	N:GEXP::COL3A1:1281:	N:GEXP::CTSS:1520:	N:GEXP::ARHGAP15:55843:	N:GEXP::AIM2:9447:	N:GEXP::TFEC:22797:	N:GEXP::GIMAP4:55303:	N:GEXP::GPC6:10082:	N:GEXP::TNFRSF19:55504:	N:GEXP::MARCKS:4082:	N:GEXP::LCP2:3937:	N:MIR::hsa-miR-21-5p:Corrected:	N:GEXP::SLC7A7:9056:	N:GEXP::TRAF3IP3:80342:	N:GEXP::MLLT11:10962:	N:GEXP::C10orf81:79949:	N:GEXP::PRICKLE1:144165:	N:GEXP::COL5A1:1289:	N:GEXP::SFRS13B:135295:	N:GEXP::COL1A2:1278:	N:GEXP::MMP2:4313:	N:GEXP::SLC31A2:1318:	N:GEXP::TCF7L1:83439:	N:GEXP::AEBP1:165:	N:GEXP::MMP28:79148:	N:GEXP::SRGN:5552:	N:GEXP::C1QTNF6:114904:	N:GEXP::SAMSN1:64092:	N:GEXP::EVI2A:2123:	N:GEXP::CD86:942:	N:GEXP::THBS2:7058:	N:GEXP::INHBA:3624:	N:GEXP::TNFAIP8L2:79626:	N:GEXP::RAB31:11031:	N:GEXP::PDCD1LG2:80380:	N:GEXP::WIPF1:7456:	N:GEXP::MCART6:401612:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::CALD1:800:	N:GEXP::FAP:2191:	N:GEXP::PLEK:5341:	N:GEXP::CD53:963:	N:GEXP::CD68:968:	N:GEXP::C21orf63:59271:	N:MIR::hsa-miR-7702:Corrected:	N:GEXP::TIMELESS:8914:	N:GEXP::HTRA1:5654:	N:GEXP::DNMT3A:1788:	N:GEXP::FBN1:2200:	N:GEXP::HAVCR2:84868:	N:GEXP::PTPRC:5788:	N:GEXP::GPR12:2835:	N:GEXP::CLEC2B:9976:	N:GEXP::AGFG2:3268:	N:GEXP::GSDMC:56169:	N:MIR::hsa-miR-29a-3p:Corrected:	N:GEXP::PTGER2:5732:	N:GEXP::SP140:11262:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::TYMP:1890:	N:GEXP::ANTXR1:84168:	N:GEXP::TRO:7216:	N:GEXP::FCER1G:2207:	N:GEXP::COLEC12:81035:	N:GEXP::TNFRSF14:8764:	N:GEXP::TNFRSF13C:115650:	N:GEXP::APOL3:80833:	N:GEXP::BGN:633:	N:GEXP::PTMS:5763:	N:METH:cg00497251:ANKMY1:TssU98:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GALNT5:11227:	N:GEXP::PROM2:150696:	N:GEXP::SPATS2:65244:	N:GEXP::SALL2:6297:	N:GEXP::CD80:941:	N:MIR::hsa-miR-361-3p:Corrected:	N:GEXP::CLEC7A:64581:	N:GEXP::SPSB4:92369:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::TRPM4:54795:	N:GEXP::TMEFF1:8577:	N:METH:cg20935106:TAPBPL:TssU10:NA	N:METH:cg06537829:UBB:TssU137:Island	N:GEXP::SDS:10993:	N:GEXP::RND1:27289:	N:GEXP::C17orf104:284071:	N:GEXP::MEIS3:56917:	N:GEXP::TMEM119:338773:	N:GEXP::MURC:347273:	N:METH:cg09067967:UGDH:TssU103:Island	N:GEXP::MPP2:4355:	N:GEXP::CHSY1:22856:	I:CNVR::ADAMTS20:80070:	N:GEXP::MOBKL2C:148932:	I:CNVR::CTHRC1:115908:	I:CNVR::MIR4254:100423028:	I:CNVR::HAVCR2:84868:	N:GEXP::ANKRD33:341405:	N:GEXP::RIPK3:11035:
TCGA-10-0936	OV_2	1413.1	3409.9	6960.0	30.921	754.96	400.54	196.71	62.651	138.73	141.89	37.841	4510.1	3819.9	9616.1	1455.4	1411.4	774.48	21.927	8.8126	37.985	155.98	2.2128	126.31	656.9	254.0	17067.0	195.27	72.154	24.083000000000002	662.46	29.552	315.29	40.195	3144.7	358.22	139.33	157.84	951.65	77.593	493.54	240.23	58.415	41.839	119.72	92.29899999999999	1.2835	89.505	272.6	14.069	362.3	8.8399	446.1	257.76	7.2302	179.93	320.51	1477.8	1766.8	3.4192	979.08	395.22	414.06	61.075	136.13	182.84	190.88	30.829	1536.4	21.271	5560.1	35.599000000000004	308.13	9.8018	10267.0	301.04	1074.0	682.35	28.154	1435.8	28.97	609.92	2764.0	23723.0	0.11878	26.214000000000002	3.2433	3777.4	317.91	470.93	11.047	846.38	54.49100000000001	0.4395	85.25299999999999	666.73	51.907	0.04289	0.7829	386.89	69.57300000000001	11.227	18.367	42.67100000000001	2.9809	0.52789	154.57	264.6	1	710.92	1	0	1	14.277000000000001	1670.3
TCGA-13-0730	OV_1	23580.0	29115.0	13877.0	37.064	7614.6	37.047	486.2	1330.6	3214.6	164.62	1692.4	2594.2	16182.0	88872.0	573.05	48119.0	787.25	27.578000000000003	8.9278	29.265	199.93	127.13	1204.5	4531.7	145.23	1798.3	202.79	13.255	1299.4	65.421	275.6	1866.6	243.52	67733.0	5446.5	151.82	4200.0	5696.3	23.796	771.34	311.56	51.031000000000006	60.565	144.94	1218.2	33.766	88.19	616.61	22.125999999999998	834.51	68.462	172.1	1926.2	107.26	222.29	362.9	1308.1	55.178000000000004	11.052	1865.3	5899.0	2722.9	1781.7	128.31	178.06	0.046484	41.17100000000001	356.67	4.1382	699.44	58.28	11.774000000000001	4.7366	917.8	2310.8	3122.4	473.08	1137.2	813.34	31.329	106.79	8538.3	28721.0	0.26978	20.525	14.368	788.07	1117.3	5620.9	17.480999999999998	685.23	100.77	151.25	0.0	333.03	500.36	0.065188	0.8602	135.67	151.02	58.354	83.51899999999999	2529.3	35.797	0.012381999999999999	473.16	2025.4	0	541.87	0	0	-1	12.364	307.89
TCGA-13-0799	OV_1	2379.8	4308.9	11517.0	21.644000000000002	453.88	54.113	425.82	50.38399999999999	73.512	24.119	20.485	2117.9	18218.0	5195.3	4403.0	1303.3	577.71	13.945	20.316	12.29	58.943000000000005	43.049	144.16	1554.1	82.59200000000001	1507.6	56.95399999999999	36.35	90.476	31.93	20.324	269.72	124.93	2421.2	138.13	84.955	189.39	1093.9	6.2743	212.77	229.0	21.539	19.436	30.284000000000002	109.08	5.6102	14.104000000000001	218.16	19.979	238.18	6.3336	295.24	1246.3	4.787	61.723	100.58	308.9	788.75	11.693	1294.2	366.03	1077.6	73.145	32.325	68.889	10.522	67.377	1266.5	6.7067	5902.6	11.365	10.328	7.308	917.04	384.32	1303.3	101.66	76.11	469.47	14.081	274.72	801.77	14509.0	0.14431	7.308	1.7309999999999999	1826.1	823.74	847.44	3.4124	719.1	23.575	11.140999999999998	2.9232	583.86	415.15	0.060211	0.10045	36.231	52.35	32.597	22.394000000000002	5.0325	23.26	0.27864	91.95100000000001	897.89	0	544.79	0	0	0	0.9072399999999999	285.74
TCGA-13-0800	OV_1	1257.8	8507.1	14804.0	7.5431	541.74	307.41	100.3	234.03	284.38	10.487	479.66	8104.3	14083.0	14411.0	56.788999999999994	3471.7	188.08	1.6025	14.398	6.4821	66.626	173.83	540.28	1912.9	23.801	679.59	98.367	13.604000000000001	553.24	27.058000000000003	333.75	765.95	355.18	19391.0	1544.7	86.915	2465.6	1160.8	11.342	145.82	378.85	6.3509	8.8735	14.686	208.34	43.44	6.749	215.36	3.6569	185.42	63.778999999999996	74.488	1565.8	0.8923700000000001	15.341	35.076	343.85	32.124	0.61307	3488.0	1047.5	7331.4	177.41	21.936	10.201	2.0035	13.713	280.53	3.9994	2351.4	18.976	13.634	2.4523	279.86	3280.4	1537.4	94.569	28.353	229.93	43.273999999999994	48.278999999999996	2084.4	19208.0	0.27754	13.794	3.9330000000000003	2756.5	1928.9	1266.0	1.0555	435.59	20.875999999999998	174.34	1.2261	365.0	434.4	0.054715	0.46898999999999996	65.918	14.227	26.46	8.8019	547.26	27.287	0.21040999999999999	335.76	654.84	1	270.73	1	0	-1	151.29	186.44
TCGA-13-0801	OV_3	17813.0	9347.3	4475.9	279.14	9303.0	637.23	260.98	146.09	200.29	1234.6	128.16	24318.0	7463.9	11844.0	5282.8	3278.5	3994.9	167.77	107.02	514.01	1231.3	16.026	15.207	2827.1	782.73	2212.9	1351.1	137.09	78.502	261.33	24.294	500.62	71.906	5689.3	1169.7	587.25	67.794	1642.7	18.096	5307.7	138.61	168.95	547.14	995.41	325.03	10.728	690.58	1286.4	143.97	997.17	1.8808	575.86	686.19	42.953	1484.6	3088.9	14183.0	1183.2	14.045	1249.1	1597.8	609.91	111.0	960.46	988.76	352.16	208.97	1825.6	21.622	5530.7	84.911	90.305	5.462000000000001	8335.7	441.46	12.729000000000001	4378.4	362.51	3220.6	20.493000000000002	925.9	2340.3	16923.0	0.12214000000000001	17.166	6.5274	3075.6	399.31	298.64	27.173000000000002	319.92	354.12	5.7565	0.0	2633.1	27.518	0.075284	0.6702899999999999	1222.5	95.036	4.1063	38.245	666.26	1.5493	0.54962	107.72	312.76	0	387.51	0	0	-1	0.0	1126.9
TCGA-13-0890	OV_4	69997.0	66176.0	15863.0	85.87	4718.7	247.83	1775.0	5148.4	3947.3	331.81	1929.6	11145.0	7040.2	252320.0	1084.2	99652.0	1161.4	51.379	21.561	56.011	356.14	257.49	317.74	3094.5	279.2	8009.3	642.84	48.742	679.99	104.48	317.82	15000.0	79.041	108560.0	14015.0	352.85	796.06	42301.0	157.22	1745.3	1299.9	76.907	182.88	294.01	10932.0	517.8	104.65	2377.4	68.883	663.1	5.8626	1330.7	5221.5	708.02	281.08	849.95	4209.0	210.21	19.722	2082.7	6775.4	1199.4	1430.1	286.68	245.08	0.32274	68.779	698.4	10.057	3132.7	112.9	40.403	1.038	3330.8	5212.7	500.21	1300.1	293.24	565.04	12.437000000000001	416.61	33331.0	13514.0	0.10209	58.129	41.568000000000005	1283.6	892.12	379.27	17.851	301.02	115.33	307.71	0.0	2391.4	160.11	0.048003	0.21263	366.93	30.410999999999998	165.91	438.69	584.05	15.13	0.012918	326.5	1502.9	1	518.14	1	1	-1	2.2934	189.84
TCGA-13-0893	OV_3	17935.0	25660.0	4840.5	102.79	1376.8	125.69	617.6	1327.5	1341.1	162.29	748.47	5554.0	8701.1	86422.0	1505.6	34878.0	909.21	51.743	29.128	70.077	278.21	91.835	141.3	998.53	214.36	4081.3	244.1	47.176	209.21	270.65	201.01	3926.4	9.8198	37001.0	5575.4	92.986	113.95	5316.8	25.296999999999997	1428.2	385.73	178.89	231.47	241.63	2948.1	303.36	45.476000000000006	1649.6	34.643	685.43	9.2602	1202.5	4618.7	247.04	121.04	500.03	1696.4	1920.4	7.5691	1041.7	1650.4	808.67	768.24	283.24	410.2	1205.8	130.92	861.83	121.64	6159.0	101.22	73.99	2.523	697.5	1456.8	491.8	957.91	269.91	258.45	1.4807	1729.0	7259.8	15207.0	0.082552	41.63	20.58	11662.0	623.34	465.41	18.723	483.67	111.27	37.927	3.7846	777.79	184.37	0.05189	0.051317999999999996	471.5	40.555	40.141	48.71	213.45	15.832	0.0089964	63.85	850.39	1	630.32	1	1	0	0.0	505.98
TCGA-13-0897	OV_3	27781.0	43745.0	2253.9	95.21	3671.9	2034.0	713.44	1232.7	2024.3	335.97	935.03	5343.4	5728.2	160310.0	963.68	48217.0	2037.1	34.408	77.928	75.851	339.13	254.18	225.08	1489.8	340.11	5002.0	311.86	28.775	235.39	53.85	378.84	8084.9	6.8574	75162.0	10068.0	575.32	67.043	10733.0	8.1549	1456.4	749.6	123.91	120.07	230.09	2538.8	85.054	112.43	1580.6	68.035	656.73	0.92512	451.77	2185.9	591.05	372.4	736.16	2602.7	1244.7	14.812000000000001	1265.8	3547.5	759.88	670.78	263.4	266.46	142.62	316.3	802.64	200.42	2549.2	136.96	20.569000000000003	4.4436	2207.3	2635.6	68.936	1356.3	573.72	681.44	8.4113	636.23	5536.9	6287.0	0.12018	25.180999999999997	50.765	2856.9	366.61	135.61	11.517999999999999	396.96	79.36399999999999	3.6555	1.4812	418.56	54.783	0.039591	0.076068	258.53	10.65	62.078	144.83	421.36	0.92253	0.49917	39.906	739.75	0	450.98	1	0	1	2.2305	882.14
TCGA-13-0899	OV_1	17427.0	36000.0	19526.0	32.751999999999995	1337.0	141.36	590.64	891.68	1554.8	215.02	346.96	4071.4	8442.6	76613.0	486.82	22996.0	850.81	24.052	12.912	40.2	183.5	130.74	822.1	2822.6	104.48	2835.3	352.57	24.215999999999998	393.94	98.412	253.36	3090.2	67.05199999999999	40372.0	7235.6	129.88	1351.0	5739.3	35.978	632.0	470.59	62.217	112.89	127.03	1129.9	50.68899999999999	116.16	1055.4	10.74	332.1	14.805	368.33	1831.3	180.73	252.05	476.36	1565.3	374.59	4.9967	1262.3	1789.0	1532.3	459.37	168.08	158.85	0.2747	65.71600000000001	567.81	5.234	1527.6	25.755	12.675	4.2829	1218.1	1341.1	929.83	991.67	406.58	689.49	21.475	141.19	3651.5	60146.0	0.13264	16.418	16.91	1913.9	646.28	2033.8	6.2263	313.36	47.89	119.94	1.4276	220.66	283.05	0.09714600000000001	0.76105	105.44	32.158	15.477	74.899	361.27	17.01	0.32679	116.52	616.68	1	587.03	1	0	-1	49.174	186.54
TCGA-13-0913	OV_1	850.02	8455.1	4677.0	20.192999999999998	657.23	38.789	519.93	44.897	114.45	65.835	998.54	1807.7	3455.9	9486.3	185.14	2395.2	511.61	10.953	5.3587	24.444000000000003	119.71	210.82	299.71	2656.5	79.976	861.52	68.236	23.682	293.2	15.258	825.87	329.04	183.41	12613.0	851.73	50.646	425.59	2730.3	57.165	355.37	177.29	24.518	20.037	46.787	209.71	10.600999999999999	41.093	232.18	2.4605	301.55	20.364	96.34899999999999	1690.7	2.7798	88.18299999999999	156.9	471.38	132.65	0.0	810.94	1589.9	1478.5	138.38	53.74	58.707	0.29779	28.874000000000002	925.34	4.3036	2816.6	16.735	13.939	2.4087	330.97	900.31	831.28	290.92	86.83200000000001	602.1	5.4933	128.31	5096.6	11078.0	0.11914000000000001	23.284000000000002	9.2022	893.14	689.28	1220.9	3.1367	220.0	15.087	54.071000000000005	13.649000000000001	654.39	157.39	0.085452	0.085472	95.189	38.103	86.839	13.071	148.05	5.4861	0.45993999999999996	188.22	645.54	0	476.02	-1	0	0	71.858	394.78
TCGA-13-0916	OV_1	10037.0	12336.0	16190.0	56.29600000000001	870.76	49.155	785.57	183.67	115.16	148.2	66.39699999999999	4957.8	5977.6	11951.0	7959.6	4227.3	1220.2	45.005	45.857	58.408	363.36	11.064	836.07	2417.8	265.26	522.86	247.52	78.12899999999999	108.22	0.98359	31.67	1312.1	143.91	6860.7	517.29	158.72	176.04	1318.0	50.452	650.24	526.18	86.307	51.402	126.77	164.12	4.8739	81.07	620.28	57.361000000000004	562.11	20.855999999999998	1069.1	1942.3	19.84	234.64	482.99	1442.6	506.2	0.0	3107.0	3592.5	363.27	191.29	171.89	250.22	1.5413	31.563000000000002	456.79	13.218	5976.1	61.544	48.153	5.8568	1485.8	383.56	455.97	462.7	102.35	412.57	6.504	694.92	3574.3	24997.0	0.12347000000000001	19.168	3.1599	202.64	844.26	468.26	12.298	376.97	57.06	2.9058	4.792	301.37	314.82	0.06869600000000001	0.091811	233.96	117.21	2.6256	131.94	51.324	20.855999999999998	0.40025	228.64	2859.0	0	443.1	-1	0	-1	0.0	138.76
TCGA-13-0920	OV_1	2166.2	13043.0	16275.0	29.951999999999998	1048.8	46.012	211.39	321.15	418.4	54.03	741.72	2195.5	14625.0	22401.0	1047.1	12320.0	437.94	62.577	8.6571	25.319000000000003	180.64	70.426	185.57	2812.7	70.736	852.13	96.016	8.0099	812.82	18.22	1202.7	1084.6	234.01	18457.0	1271.9	92.008	820.44	2714.7	8.6403	694.69	152.51	56.493	67.97800000000001	77.234	397.12	5.8135	11.094000000000001	421.82	9.6482	358.77	18.142	498.76	2362.1	56.306999999999995	61.05	157.13	553.83	155.53	8.6365	948.29	1713.3	2812.1	470.26	74.797	138.02	0.046484	104.85	388.61	2.6315	5652.8	68.847	18.884	4.3182	383.04	1454.4	557.55	292.09	73.271	165.47	29.592	245.71	2896.0	17167.0	0.08395	9.836	5.1186	112.58	862.93	513.59	4.1805	388.16	25.307	150.83	1.9192	256.51	817.72	0.48918999999999996	0.071659	122.71	8.548	27.475	22.324	33.945	43.887	0.034815	13.394	716.1	1	218.58	-1	1	-1	7.5239	55.964
TCGA-13-0924	OV_3	24627.0	38849.0	7092.6	86.948	5174.4	834.88	759.53	1110.7	1093.9	470.13	661.98	10165.0	9071.7	98547.0	2052.9	41887.0	1879.8	96.86	21.151999999999997	112.83	596.53	100.37	186.89	2309.5	521.47	7997.2	488.35	64.837	151.23	505.15	236.85	6695.9	68.417	38716.0	5767.2	246.5	234.45	3137.6	37.929	1919.9	469.44	152.47	162.85	350.38	1820.0	14.594000000000001	236.41	1200.4	49.101000000000006	718.61	5.444	9476.5	2990.7	342.51	812.65	1377.2	3430.9	1315.7	19.867	963.46	1888.0	532.88	297.5	410.62	634.56	29.89	77.00399999999999	595.07	11.22	12739.0	167.14	57.917	24.451999999999998	3181.5	1439.9	426.61	2814.7	111.11	732.25	12.448	532.03	8870.3	19878.0	0.12722	18.339000000000002	7.2554	2600.7	431.28	566.17	7.0756	317.87	114.03	4.3063	0.0	830.41	53.553999999999995	0.054262	0.11281	243.89	20.312	12.158	47.617	207.68	3.8629	0.43455	124.34	602.08	0	445.84	1	0	0	1.2477	424.41
TCGA-13-1403	OV_2	37096.0	30170.0	5227.2	32.786	2386.0	1389.5	568.44	1884.4	1994.1	79.949	1026.4	1798.1	2522.5	101180.0	288.07	37566.0	1365.0	7.5602	2.1749	19.394000000000002	151.06	103.14	552.12	773.33	117.69	6079.8	459.91	7.2441	193.56	507.51	172.53	6248.5	84.693	46808.0	4300.2	103.21	253.05	6279.6	91.978	621.82	556.57	57.699	75.995	78.273	2197.6	160.33	22.418000000000003	835.94	17.863	286.97	5.771	123.41	4442.6	390.79	75.649	195.7	764.53	1414.2	1.7756	884.54	2078.5	923.76	819.45	110.05	74.71600000000001	7.3597	102.14	1128.8	93.084	17540.0	135.55	18.163	4.883	691.87	2340.0	673.44	328.12	361.24	662.78	9.4896	347.65	5394.0	6223.6	0.11894	27.522	38.641999999999996	2300.4	576.08	264.25	9.0827	989.03	40.694	6.3703	0.0	709.34	131.64	0.059646000000000005	0.07862999999999999	69.385	24.498	25.093000000000004	88.221	182.99	8.871	0.021406	25.948	778.8	0	463.32	1	1	0	2.274	784.36
TCGA-13-1405	OV_4	63283.0	51667.0	9959.4	94.156	4713.1	1329.7	839.24	3735.4	2563.6	174.96	2564.1	3280.7	7021.0	219780.0	1293.8	84471.0	1128.4	75.742	19.522000000000002	87.461	551.74	388.34	284.7	2190.5	340.26	3657.5	284.08	69.49600000000001	172.6	3988.8	614.69	13313.0	24.23	87690.0	9814.4	179.65	916.56	10312.0	56.756	1114.8	1171.9	117.49	252.32	202.74	4425.9	194.22	72.243	1839.4	30.486	849.07	8.7075	3146.2	5296.5	783.3	322.76	558.21	1941.0	2862.4	12.262	722.51	3061.5	652.01	1459.3	318.66	426.97	74.161	158.21	784.09	26.791999999999998	9580.2	651.03	57.019	8.0177	1989.5	3316.8	1050.9	669.06	510.39	747.52	4.1737	481.0	12771.0	5816.8	0.1057	46.691	57.278999999999996	12958.0	667.85	385.9	7.7489	490.97	160.51	9.8688	0.0	2715.6	93.34200000000001	0.060101	0.037825	223.51	18.823	18.801	197.14	364.65	5.6148	0.026825	185.44	722.62	-1	574.24	0	1	-1	0.5999399999999999	427.39
TCGA-13-1410	OV_3	26899.0	30728.0	5769.6	134.74	3462.5	367.64	553.17	1763.1	2323.7	217.72	1225.1	6793.5	5384.4	93017.0	6240.7	38815.0	1768.4	37.878	30.291999999999998	88.37899999999999	350.06	75.014	1325.8	2035.4	343.6	6177.1	764.25	65.778	96.80799999999999	260.28	755.89	6903.3	70.565	43789.0	5055.1	170.9	479.94	10183.0	92.16	1139.2	488.48	105.05	137.12	207.67	2421.7	152.42	74.543	1731.2	48.683	829.69	7.6707	2120.6	3558.7	373.05	381.11	554.25	2245.5	965.66	6.5774	1217.9	2239.0	451.73	995.93	309.1	329.65	5.9032	68.084	1086.6	37.927	6412.1	77.017	67.376	3.5877	2389.1	1743.8	519.28	807.62	408.24	736.9	13.113	383.7	8137.9	4144.3	0.051651999999999997	50.527	15.225	1295.1	246.82	297.36	20.425	516.93	121.71	6.987	0.29896999999999996	1070.7	207.67	0.052525999999999996	0.047262	314.98	25.65	47.623999999999995	95.649	116.35	21.965999999999998	0.11387	98.14	911.18	0	449.43	1	1	0	1.6041	563.22
TCGA-13-1411	OV_4	142440.0	99904.0	8773.1	256.38	13269.0	430.66	855.71	6525.7	4192.1	1291.6	2880.7	10395.0	5139.8	400120.0	794.86	186940.0	5418.0	95.234	115.89	303.93	1184.3	374.76	309.92	4923.9	1238.3	10369.0	1475.1	105.17	337.44	153.3	506.33	28770.0	14.241	179240.0	18046.0	597.55	539.98	24881.0	82.92399999999999	3237.8	1864.8	323.46	568.13	649.01	7899.2	363.16	281.85	3544.2	141.16	1979.8	15.145999999999999	1561.3	7092.0	1293.4	1505.1	2598.3	7127.4	136.1	20.379	875.75	5539.2	2276.3	3923.9	1026.2	2013.8	4.2628	191.0	755.13	12.921	7740.2	101.81	146.37	10.812999999999999	2659.0	5296.3	300.82	3260.9	905.79	1192.1	19.925	843.3	18482.0	5811.9	0.063172	51.155	116.11	81.51	574.9	624.97	21.750999999999998	383.04	487.23	26.505	0.0	876.0	267.29	0.060146000000000005	0.046368	365.3	19.254	14.811	279.61	889.62	37.26	0.020313	32.097	993.48	-1	578.06	1	0	-1	0.64742	238.41
TCGA-13-1481	OV_4	54907.0	51215.0	11711.0	63.349	3467.0	747.11	1185.6	4971.0	3747.6	93.381	2623.2	3071.4	7606.0	218490.0	555.16	87197.0	1088.3	37.431999999999995	10.169	47.486000000000004	277.84	272.62	576.38	3293.3	221.68	4703.5	154.96	43.458999999999996	458.19	3.967	552.11	14885.0	58.475	102730.0	14159.0	93.822	965.45	21768.0	130.61	812.51	874.92	72.76899999999999	196.94	112.47	6717.4	1334.4	47.446000000000005	2109.7	38.221	784.47	15.728	1467.1	6751.6	912.76	190.65	322.8	942.47	160.38	19.713	1335.1	3582.7	2151.4	2264.3	155.4	260.31	44.938	372.57	352.78	3.7917	5152.6	56.986000000000004	85.713	4.3123	962.02	3970.9	471.86	609.11	441.97	565.71	31.141	274.53	20465.0	16441.0	0.13787	35.731	40.663000000000004	805.43	877.06	824.2	6.057	581.85	81.4	128.18	0.0	597.82	393.79	0.20881999999999998	0.23026	85.211	26.901999999999997	97.603	215.84	830.68	26.979	0.025811	127.37	1936.9	1	304.66	1	1	0	9.1533	283.96
TCGA-13-1489	OV_1	3261.5	6397.8	8918.7	33.797	554.66	104.86	277.4	286.62	1013.7	58.232	113.51	4489.2	7947.5	8057.3	984.63	5663.1	1726.5	29.886999999999997	5.5495	28.829	199.19	10.168	75.505	4556.1	271.88	4636.2	110.85	31.445999999999998	113.39	1224.4	151.42	451.22	238.86	5897.1	865.88	105.81	248.24	983.88	13.011	1124.7	93.557	96.64	101.71	80.369	317.7	70.06	38.305	562.6	17.22	381.99	7.3591	143.32	398.79	50.266999999999996	169.25	305.65	1237.7	1548.6	1.5139	1025.9	464.15	1355.5	105.46	173.98	228.8	34.536	69.807	378.96	11.285	13301.0	56.388999999999996	23.916	6.8128	4028.8	288.05	148.09	837.32	66.71600000000001	2082.6	40.098	167.53	1334.1	10964.0	0.076198	10.597999999999999	1.3952	969.48	452.5	250.52	13.022	575.8	70.05199999999999	100.58	0.0	279.78	142.19	0.06605	0.1687	99.08200000000001	65.69	81.581	11.606	21.234	9.4845	0.0092518	64.02	809.06	1	246.04	0	0	1	0.0	267.23
TCGA-13-1497	OV_1	16901.0	32469.0	10249.0	43.601000000000006	2964.3	78.637	452.61	1263.1	758.85	95.166	685.32	5156.6	12283.0	90868.0	4364.6	38784.0	893.08	32.954	20.9	52.068000000000005	243.99	175.77	837.34	1096.6	243.16	884.48	167.73	46.049	166.12	4.4756	87.292	5318.0	40.38	41849.0	3631.3	124.99	238.14	3984.2	23.125	1081.8	626.24	70.86399999999999	144.97	146.63	1605.9	143.72	61.492	659.84	34.935	395.82	10.385	1037.4	2954.7	346.94	234.61	439.93	1421.9	269.82	5.715	1775.4	1334.7	1303.6	593.86	172.68	201.3	1.7482	62.883	1089.3	1.6698	3130.8	24.590999999999998	53.589	12.102	729.33	1047.7	196.1	651.68	234.22	405.39	9.7902	390.56	4389.1	15223.0	0.077535	10.085	24.386999999999997	870.85	1099.3	519.61	13.03	488.47	60.461000000000006	40.028	6.3874	1156.8	98.04	0.12032999999999999	0.7408399999999999	180.77	57.685	10.387	57.163999999999994	162.79	6.4816	0.009596700000000001	66.48100000000001	991.84	0	275.53	1	-1	-1	3.1499	89.229
TCGA-13-1498	OV_3	9774.4	16125.0	6292.3	84.866	3211.6	140.17	361.46	893.1	1574.0	245.95	457.94	5152.6	5341.7	54182.0	5928.1	28152.0	4435.5	67.107	84.07600000000001	130.19	431.72	109.92	380.44	2842.7	420.16	3229.4	254.18	64.266	72.24600000000001	1077.0	331.74	3005.5	81.571	34200.0	3601.9	106.15	351.17	2560.4	24.075	1272.3	173.08	115.85	237.3	254.42	1068.7	67.7	114.94	685.45	38.321999999999996	684.24	4.1193	742.77	2164.7	198.57	486.11	733.52	1746.3	1864.7	5.5416	929.43	2182.2	822.12	305.0	295.36	527.06	6.8715	169.55	777.73	3.2819	12367.0	60.768	68.41199999999999	3.9583	2166.2	836.83	288.84	1299.9	163.52	2409.6	0.68625	897.16	2668.6	11545.0	0.059071000000000005	11.875	22.451	663.42	472.18	242.71	6.607	471.43	147.88	1.6595	0.0	342.64	161.99	0.064472	0.19271	158.44	34.823	20.0	43.771	206.33	8.8391	0.1599	8.5451	481.02	-1	745.76	0	0	1	0.36544	293.01
TCGA-13-1505	OV_4	59162.0	72302.0	11013.0	52.457	2345.4	255.02	729.19	5484.7	2678.1	175.24	3068.0	1388.7	8677.1	176650.0	484.72	105050.0	754.82	49.135	9.4515	84.13799999999999	246.82	296.63	1334.0	2480.4	190.43	5543.0	230.34	75.914	299.7	35.214	542.02	13562.0	70.729	76271.0	8657.5	144.42	965.66	14427.0	171.97	597.61	785.47	75.392	174.54	113.38	5648.9	333.82	65.184	1935.4	34.046	523.89	32.94	1960.9	8017.2	767.4	226.54	446.18	1045.6	393.24	2.0855	1577.6	2353.5	1406.4	2799.9	190.85	379.52	23.516	165.7	313.79	4.0583	6753.4	85.822	46.723	1.8248	794.86	5090.5	673.36	336.06	358.31	430.75	12.366	157.22	25459.0	21932.0	0.10970999999999999	48.748999999999995	59.821000000000005	893.68	1211.7	687.03	13.225999999999999	349.84	119.43	8.4348	0.0	532.98	378.16	0.14657	0.13663	138.74	31.628	28.68	268.62	409.16	23.943	0.071662	98.429	919.19	1	623.78	1	-1	-1	0.91581	197.37
